question,answer_llm,answer_orig,document
"Do I need to join a separate community to get live help, or can I just use the free course materials and Slack?","You don’t need to join a separate community to use the course materials. The DataTalks.Club course content is free, and if you get stuck, you can ask questions in Slack following the question guidelines.

A separate paid community, AI Shipping Labs, is optional and only adds extra support like regular Zoom office hours and more structure.","There are no separate live sessions for every module by default. Module materials are pre-recorded and available in the course repo.

Live sessions are announced separately when they happen. If you are stuck, ask your question in Slack and follow the [asking questions guidelines](https://datatalks.club/docs/courses/zoomcamp-logistics/asking-questions/).

Optional extra support is available through [AI Shipping Labs](https://datatalks.club/docs/courses/llm-zoomcamp/ai-shipping-labs/), a paid community that includes regular Zoom office hours and additional structure. This is optional; the DataTalks.Club course content remains free.",d65e05bd7a
Can I count a Bluesky post toward the learning in public credits for this course?,Yes. Bluesky posts can be used for learning in public credits.,Yes. Bluesky posts can be used for learning in public credits.,dbf5369006
"Do Bluesky updates qualify for the public learning credits, or is it only for other platforms?",Yes. Bluesky posts qualify for learning in public credits.,Yes. Bluesky posts can be used for learning in public credits.,dbf5369006
"If I share my progress on Bluesky, will that still be accepted as learning in public credit?",Yes. Bluesky posts can be used for learning in public credits.,Yes. Bluesky posts can be used for learning in public credits.,dbf5369006
Are Bluesky posts valid when I want to claim credits for learning in public?,Yes. Bluesky posts are valid for learning in public credits.,Yes. Bluesky posts can be used for learning in public credits.,dbf5369006
I usually post on Bluesky — can those posts be used to get learning in public credits?,Yes. Bluesky posts can be used for learning in public credits.,Yes. Bluesky posts can be used for learning in public credits.,dbf5369006
What's the Telegram link for LLM Zoomcamp announcements?,The Telegram link for LLM Zoomcamp announcements is: https://t.me/llm_zoomcamp,"The Telegram channel is [https://t.me/llm_zoomcamp](https://t.me/llm_zoomcamp).

Use it for announcements. For technical discussion and questions, use the course Slack channel.",054f3fd58f
"Is there a Telegram channel for the course, and where can I join it?","Yes — the Telegram channel for the course is **https://t.me/llm_zoomcamp**. Use it for announcements. For technical discussion and questions, use the course Slack channel.","The Telegram channel is [https://t.me/llm_zoomcamp](https://t.me/llm_zoomcamp).

Use it for announcements. For technical discussion and questions, use the course Slack channel.",054f3fd58f
Where do I find the LLM Zoomcamp Telegram group?,The LLM Zoomcamp Telegram group is here: https://t.me/llm_zoomcamp,"The Telegram channel is [https://t.me/llm_zoomcamp](https://t.me/llm_zoomcamp).

Use it for announcements. For technical discussion and questions, use the course Slack channel.",054f3fd58f
Can you share the Telegram channel URL for LLM Zoomcamp?,https://t.me/llm_zoomcamp,"The Telegram channel is [https://t.me/llm_zoomcamp](https://t.me/llm_zoomcamp).

Use it for announcements. For technical discussion and questions, use the course Slack channel.",054f3fd58f
